subject_id,object_id,subject_id_prefix,object_id_prefix,subject_name,object_name,predicate,Primary_Knowledge_Source,Knowledge_Source,publications,subject_category,object_category
7124,3551,NCBIGene,NCBIGene,TNF,IKBKB,indirect effect,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,5599,NCBIGene,NCBIGene,TNF,MAPK8,indirect effect,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,2475,NCBIGene,NCBIGene,TNF,MTOR,indirect effect,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,6517,NCBIGene,NCBIGene,PIK3CA,SLC2A4,indirect effect,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,2475,NCBIGene,NCBIGene,PIK3CA,MTOR,indirect effect,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,5590,NCBIGene,NCBIGene,PIK3CA,PRKCZ,indirect effect,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
122809,3667,NCBIGene,NCBIGene,SOCS4,IRS1,inhibition,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
122809,3643,NCBIGene,NCBIGene,SOCS4,INSR,inhibition,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
3551,3667,NCBIGene,NCBIGene,IKBKB,IRS1,inhibition,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
3551,3667,NCBIGene,NCBIGene,IKBKB,IRS1,phosphorylation,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
5599,3667,NCBIGene,NCBIGene,MAPK8,IRS1,inhibition,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
5599,3667,NCBIGene,NCBIGene,MAPK8,IRS1,phosphorylation,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
2475,3667,NCBIGene,NCBIGene,MTOR,IRS1,inhibition,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
2475,3667,NCBIGene,NCBIGene,MTOR,IRS1,phosphorylation,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
5590,3667,NCBIGene,NCBIGene,PRKCZ,IRS1,inhibition,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
5590,3667,NCBIGene,NCBIGene,PRKCZ,IRS1,phosphorylation,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
5580,3667,NCBIGene,NCBIGene,PRKCD,IRS1,inhibition,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
5580,3667,NCBIGene,NCBIGene,PRKCD,IRS1,phosphorylation,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
5594,3667,NCBIGene,NCBIGene,MAPK1,IRS1,indirect effect,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
3651,3630,NCBIGene,NCBIGene,PDX1,INS,expression,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
389692,3630,NCBIGene,NCBIGene,MAFA,INS,expression,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
6833,773,NCBIGene,NCBIGene,ABCC8,CACNA1A,indirect effect,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
3767,773,NCBIGene,NCBIGene,KCNJ11,CACNA1A,indirect effect,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
773,3630,NCBIGene,NCBIGene,CACNA1A,INS,compound,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
2645,5313,NCBIGene,NCBIGene,GCK,PKLR,indirect effect,hsa00100,KEGG_Pathways,PMID:27899662,Gene,Gene
3630,3643,NCBIGene,NCBIGene,INS,INSR,activation,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
3643,3667,NCBIGene,NCBIGene,INSR,IRS1,activation,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
3667,5290,NCBIGene,NCBIGene,IRS1,PIK3CA,activation,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
3643,3667,NCBIGene,NCBIGene,INSR,IRS1,activation,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
3667,5290,NCBIGene,NCBIGene,IRS1,PIK3CA,activation,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
9370,6517,NCBIGene,NCBIGene,ADIPOQ,SLC2A4,indirect effect,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
3643,5594,NCBIGene,NCBIGene,INSR,MAPK1,indirect effect,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,3551,NCBIGene,NCBIGene,TNF,IKBKB,indirect effect,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,5599,NCBIGene,NCBIGene,TNF,MAPK8,indirect effect,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,2475,NCBIGene,NCBIGene,TNF,MTOR,indirect effect,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,6517,NCBIGene,NCBIGene,PIK3CA,SLC2A4,indirect effect,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,2475,NCBIGene,NCBIGene,PIK3CA,MTOR,indirect effect,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,5590,NCBIGene,NCBIGene,PIK3CA,PRKCZ,indirect effect,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
122809,3667,NCBIGene,NCBIGene,SOCS4,IRS1,inhibition,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
122809,3643,NCBIGene,NCBIGene,SOCS4,INSR,inhibition,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
3551,3667,NCBIGene,NCBIGene,IKBKB,IRS1,inhibition,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
3551,3667,NCBIGene,NCBIGene,IKBKB,IRS1,phosphorylation,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
5599,3667,NCBIGene,NCBIGene,MAPK8,IRS1,inhibition,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
5599,3667,NCBIGene,NCBIGene,MAPK8,IRS1,phosphorylation,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
2475,3667,NCBIGene,NCBIGene,MTOR,IRS1,inhibition,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
2475,3667,NCBIGene,NCBIGene,MTOR,IRS1,phosphorylation,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
5590,3667,NCBIGene,NCBIGene,PRKCZ,IRS1,inhibition,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
5590,3667,NCBIGene,NCBIGene,PRKCZ,IRS1,phosphorylation,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
5580,3667,NCBIGene,NCBIGene,PRKCD,IRS1,inhibition,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
5580,3667,NCBIGene,NCBIGene,PRKCD,IRS1,phosphorylation,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
5594,3667,NCBIGene,NCBIGene,MAPK1,IRS1,indirect effect,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
3651,3630,NCBIGene,NCBIGene,PDX1,INS,expression,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
389692,3630,NCBIGene,NCBIGene,MAFA,INS,expression,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
6833,773,NCBIGene,NCBIGene,ABCC8,CACNA1A,indirect effect,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
3767,773,NCBIGene,NCBIGene,KCNJ11,CACNA1A,indirect effect,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
773,3630,NCBIGene,NCBIGene,CACNA1A,INS,compound,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
2645,5313,NCBIGene,NCBIGene,GCK,PKLR,indirect effect,hsa00120,KEGG_Pathways,PMID:27899662,Gene,Gene
3630,3643,NCBIGene,NCBIGene,INS,INSR,activation,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
3643,3667,NCBIGene,NCBIGene,INSR,IRS1,activation,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
3667,5290,NCBIGene,NCBIGene,IRS1,PIK3CA,activation,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
3643,3667,NCBIGene,NCBIGene,INSR,IRS1,activation,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
3667,5290,NCBIGene,NCBIGene,IRS1,PIK3CA,activation,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
9370,6517,NCBIGene,NCBIGene,ADIPOQ,SLC2A4,indirect effect,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
3643,5594,NCBIGene,NCBIGene,INSR,MAPK1,indirect effect,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,3551,NCBIGene,NCBIGene,TNF,IKBKB,indirect effect,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,5599,NCBIGene,NCBIGene,TNF,MAPK8,indirect effect,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,2475,NCBIGene,NCBIGene,TNF,MTOR,indirect effect,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,6517,NCBIGene,NCBIGene,PIK3CA,SLC2A4,indirect effect,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,2475,NCBIGene,NCBIGene,PIK3CA,MTOR,indirect effect,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,5590,NCBIGene,NCBIGene,PIK3CA,PRKCZ,indirect effect,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
122809,3667,NCBIGene,NCBIGene,SOCS4,IRS1,inhibition,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
122809,3643,NCBIGene,NCBIGene,SOCS4,INSR,inhibition,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
3551,3667,NCBIGene,NCBIGene,IKBKB,IRS1,inhibition,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
3551,3667,NCBIGene,NCBIGene,IKBKB,IRS1,phosphorylation,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
5599,3667,NCBIGene,NCBIGene,MAPK8,IRS1,inhibition,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
5599,3667,NCBIGene,NCBIGene,MAPK8,IRS1,phosphorylation,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
2475,3667,NCBIGene,NCBIGene,MTOR,IRS1,inhibition,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
2475,3667,NCBIGene,NCBIGene,MTOR,IRS1,phosphorylation,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
5590,3667,NCBIGene,NCBIGene,PRKCZ,IRS1,inhibition,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
5590,3667,NCBIGene,NCBIGene,PRKCZ,IRS1,phosphorylation,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
5580,3667,NCBIGene,NCBIGene,PRKCD,IRS1,inhibition,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
5580,3667,NCBIGene,NCBIGene,PRKCD,IRS1,phosphorylation,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
5594,3667,NCBIGene,NCBIGene,MAPK1,IRS1,indirect effect,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
3651,3630,NCBIGene,NCBIGene,PDX1,INS,expression,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
389692,3630,NCBIGene,NCBIGene,MAFA,INS,expression,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
6833,773,NCBIGene,NCBIGene,ABCC8,CACNA1A,indirect effect,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
3767,773,NCBIGene,NCBIGene,KCNJ11,CACNA1A,indirect effect,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
773,3630,NCBIGene,NCBIGene,CACNA1A,INS,compound,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
2645,5313,NCBIGene,NCBIGene,GCK,PKLR,indirect effect,hsa00140,KEGG_Pathways,PMID:27899662,Gene,Gene
3630,3643,NCBIGene,NCBIGene,INS,INSR,activation,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
3643,3667,NCBIGene,NCBIGene,INSR,IRS1,activation,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
3667,5290,NCBIGene,NCBIGene,IRS1,PIK3CA,activation,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
3643,3667,NCBIGene,NCBIGene,INSR,IRS1,activation,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
3667,5290,NCBIGene,NCBIGene,IRS1,PIK3CA,activation,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
9370,6517,NCBIGene,NCBIGene,ADIPOQ,SLC2A4,indirect effect,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
3643,5594,NCBIGene,NCBIGene,INSR,MAPK1,indirect effect,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,3551,NCBIGene,NCBIGene,TNF,IKBKB,indirect effect,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,5599,NCBIGene,NCBIGene,TNF,MAPK8,indirect effect,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,2475,NCBIGene,NCBIGene,TNF,MTOR,indirect effect,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,6517,NCBIGene,NCBIGene,PIK3CA,SLC2A4,indirect effect,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,2475,NCBIGene,NCBIGene,PIK3CA,MTOR,indirect effect,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,5590,NCBIGene,NCBIGene,PIK3CA,PRKCZ,indirect effect,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
122809,3667,NCBIGene,NCBIGene,SOCS4,IRS1,inhibition,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
122809,3643,NCBIGene,NCBIGene,SOCS4,INSR,inhibition,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
3551,3667,NCBIGene,NCBIGene,IKBKB,IRS1,inhibition,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
3551,3667,NCBIGene,NCBIGene,IKBKB,IRS1,phosphorylation,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
5599,3667,NCBIGene,NCBIGene,MAPK8,IRS1,inhibition,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
5599,3667,NCBIGene,NCBIGene,MAPK8,IRS1,phosphorylation,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
2475,3667,NCBIGene,NCBIGene,MTOR,IRS1,inhibition,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
2475,3667,NCBIGene,NCBIGene,MTOR,IRS1,phosphorylation,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
5590,3667,NCBIGene,NCBIGene,PRKCZ,IRS1,inhibition,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
5590,3667,NCBIGene,NCBIGene,PRKCZ,IRS1,phosphorylation,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
5580,3667,NCBIGene,NCBIGene,PRKCD,IRS1,inhibition,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
5580,3667,NCBIGene,NCBIGene,PRKCD,IRS1,phosphorylation,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
5594,3667,NCBIGene,NCBIGene,MAPK1,IRS1,indirect effect,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
3651,3630,NCBIGene,NCBIGene,PDX1,INS,expression,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
389692,3630,NCBIGene,NCBIGene,MAFA,INS,expression,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
6833,773,NCBIGene,NCBIGene,ABCC8,CACNA1A,indirect effect,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
3767,773,NCBIGene,NCBIGene,KCNJ11,CACNA1A,indirect effect,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
773,3630,NCBIGene,NCBIGene,CACNA1A,INS,compound,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
2645,5313,NCBIGene,NCBIGene,GCK,PKLR,indirect effect,hsa00561,KEGG_Pathways,PMID:27899662,Gene,Gene
3630,3643,NCBIGene,NCBIGene,INS,INSR,activation,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
3643,3667,NCBIGene,NCBIGene,INSR,IRS1,activation,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
3667,5290,NCBIGene,NCBIGene,IRS1,PIK3CA,activation,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
3643,3667,NCBIGene,NCBIGene,INSR,IRS1,activation,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
3667,5290,NCBIGene,NCBIGene,IRS1,PIK3CA,activation,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
9370,6517,NCBIGene,NCBIGene,ADIPOQ,SLC2A4,indirect effect,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
3643,5594,NCBIGene,NCBIGene,INSR,MAPK1,indirect effect,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,3551,NCBIGene,NCBIGene,TNF,IKBKB,indirect effect,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,5599,NCBIGene,NCBIGene,TNF,MAPK8,indirect effect,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,2475,NCBIGene,NCBIGene,TNF,MTOR,indirect effect,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,6517,NCBIGene,NCBIGene,PIK3CA,SLC2A4,indirect effect,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,2475,NCBIGene,NCBIGene,PIK3CA,MTOR,indirect effect,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,5590,NCBIGene,NCBIGene,PIK3CA,PRKCZ,indirect effect,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
122809,3667,NCBIGene,NCBIGene,SOCS4,IRS1,inhibition,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
122809,3643,NCBIGene,NCBIGene,SOCS4,INSR,inhibition,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
3551,3667,NCBIGene,NCBIGene,IKBKB,IRS1,inhibition,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
3551,3667,NCBIGene,NCBIGene,IKBKB,IRS1,phosphorylation,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
5599,3667,NCBIGene,NCBIGene,MAPK8,IRS1,inhibition,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
5599,3667,NCBIGene,NCBIGene,MAPK8,IRS1,phosphorylation,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
2475,3667,NCBIGene,NCBIGene,MTOR,IRS1,inhibition,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
2475,3667,NCBIGene,NCBIGene,MTOR,IRS1,phosphorylation,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
5590,3667,NCBIGene,NCBIGene,PRKCZ,IRS1,inhibition,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
5590,3667,NCBIGene,NCBIGene,PRKCZ,IRS1,phosphorylation,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
5580,3667,NCBIGene,NCBIGene,PRKCD,IRS1,inhibition,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
5580,3667,NCBIGene,NCBIGene,PRKCD,IRS1,phosphorylation,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
5594,3667,NCBIGene,NCBIGene,MAPK1,IRS1,indirect effect,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
3651,3630,NCBIGene,NCBIGene,PDX1,INS,expression,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
389692,3630,NCBIGene,NCBIGene,MAFA,INS,expression,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
6833,773,NCBIGene,NCBIGene,ABCC8,CACNA1A,indirect effect,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
3767,773,NCBIGene,NCBIGene,KCNJ11,CACNA1A,indirect effect,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
773,3630,NCBIGene,NCBIGene,CACNA1A,INS,compound,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
2645,5313,NCBIGene,NCBIGene,GCK,PKLR,indirect effect,hsa00564,KEGG_Pathways,PMID:27899662,Gene,Gene
3630,3643,NCBIGene,NCBIGene,INS,INSR,activation,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
3643,3667,NCBIGene,NCBIGene,INSR,IRS1,activation,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
3667,5290,NCBIGene,NCBIGene,IRS1,PIK3CA,activation,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
3643,3667,NCBIGene,NCBIGene,INSR,IRS1,activation,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
3667,5290,NCBIGene,NCBIGene,IRS1,PIK3CA,activation,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
9370,6517,NCBIGene,NCBIGene,ADIPOQ,SLC2A4,indirect effect,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
3643,5594,NCBIGene,NCBIGene,INSR,MAPK1,indirect effect,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,3551,NCBIGene,NCBIGene,TNF,IKBKB,indirect effect,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,5599,NCBIGene,NCBIGene,TNF,MAPK8,indirect effect,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,2475,NCBIGene,NCBIGene,TNF,MTOR,indirect effect,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,6517,NCBIGene,NCBIGene,PIK3CA,SLC2A4,indirect effect,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,2475,NCBIGene,NCBIGene,PIK3CA,MTOR,indirect effect,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,5590,NCBIGene,NCBIGene,PIK3CA,PRKCZ,indirect effect,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
122809,3667,NCBIGene,NCBIGene,SOCS4,IRS1,inhibition,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
122809,3643,NCBIGene,NCBIGene,SOCS4,INSR,inhibition,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
3551,3667,NCBIGene,NCBIGene,IKBKB,IRS1,inhibition,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
3551,3667,NCBIGene,NCBIGene,IKBKB,IRS1,phosphorylation,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
5599,3667,NCBIGene,NCBIGene,MAPK8,IRS1,inhibition,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
5599,3667,NCBIGene,NCBIGene,MAPK8,IRS1,phosphorylation,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
2475,3667,NCBIGene,NCBIGene,MTOR,IRS1,inhibition,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
2475,3667,NCBIGene,NCBIGene,MTOR,IRS1,phosphorylation,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
5590,3667,NCBIGene,NCBIGene,PRKCZ,IRS1,inhibition,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
5590,3667,NCBIGene,NCBIGene,PRKCZ,IRS1,phosphorylation,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
5580,3667,NCBIGene,NCBIGene,PRKCD,IRS1,inhibition,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
5580,3667,NCBIGene,NCBIGene,PRKCD,IRS1,phosphorylation,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
5594,3667,NCBIGene,NCBIGene,MAPK1,IRS1,indirect effect,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
3651,3630,NCBIGene,NCBIGene,PDX1,INS,expression,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
389692,3630,NCBIGene,NCBIGene,MAFA,INS,expression,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
6833,773,NCBIGene,NCBIGene,ABCC8,CACNA1A,indirect effect,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
3767,773,NCBIGene,NCBIGene,KCNJ11,CACNA1A,indirect effect,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
773,3630,NCBIGene,NCBIGene,CACNA1A,INS,compound,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
2645,5313,NCBIGene,NCBIGene,GCK,PKLR,indirect effect,hsa00565,KEGG_Pathways,PMID:27899662,Gene,Gene
3630,3643,NCBIGene,NCBIGene,INS,INSR,activation,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
3643,3667,NCBIGene,NCBIGene,INSR,IRS1,activation,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
3667,5290,NCBIGene,NCBIGene,IRS1,PIK3CA,activation,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
3643,3667,NCBIGene,NCBIGene,INSR,IRS1,activation,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
3667,5290,NCBIGene,NCBIGene,IRS1,PIK3CA,activation,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
9370,6517,NCBIGene,NCBIGene,ADIPOQ,SLC2A4,indirect effect,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
3643,5594,NCBIGene,NCBIGene,INSR,MAPK1,indirect effect,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,3551,NCBIGene,NCBIGene,TNF,IKBKB,indirect effect,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,5599,NCBIGene,NCBIGene,TNF,MAPK8,indirect effect,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
7124,2475,NCBIGene,NCBIGene,TNF,MTOR,indirect effect,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,6517,NCBIGene,NCBIGene,PIK3CA,SLC2A4,indirect effect,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,2475,NCBIGene,NCBIGene,PIK3CA,MTOR,indirect effect,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
5290,5590,NCBIGene,NCBIGene,PIK3CA,PRKCZ,indirect effect,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
122809,3667,NCBIGene,NCBIGene,SOCS4,IRS1,inhibition,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
122809,3643,NCBIGene,NCBIGene,SOCS4,INSR,inhibition,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
3551,3667,NCBIGene,NCBIGene,IKBKB,IRS1,inhibition,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
3551,3667,NCBIGene,NCBIGene,IKBKB,IRS1,phosphorylation,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
5599,3667,NCBIGene,NCBIGene,MAPK8,IRS1,inhibition,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
5599,3667,NCBIGene,NCBIGene,MAPK8,IRS1,phosphorylation,hsa00600,KEGG_Pathways,PMID:27899662,Gene,Gene
